FX,ex_sec,ex_cost,opt_sec,opt_cost
36469,0.05,37,0.66,12
36470,0.05,36,4.18,15
36471,0.05,44,0.76,12
36472,0.06,40,7.5,16
36473,0.05,44,50.49,19
36474,0.05,36,0.47,11
36475,0.05,39,0.41,11
36476,0.05,40,0.35,11
36477,0.05,39,0.43,11
36478,0.05,41,1.05,12
36479,0.05,42,0.62,10
36480,0.05,32,0.18,10
36481,0.05,39,0.84,16
36482,0.05,39,0.21,10
36483,0.05,39,0.47,12
36484,0.05,40,0.17,10
36485,0.05,42,0.48,12
36486,0.05,44,0.52,12
36487,0.05,35,0.63,12
36488,0.05,36,0.1,7
36489,0.06,41,0.2,12
36490,0.05,37,0.08,6
36491,0.05,38,0.11,8
36492,0.05,37,0.08,6
36493,0.05,46,0.12,8
36494,0.05,39,0.08,6
36495,0.05,45,0.25,7
36496,0.05,40,0.74,16
36497,0.05,37,0.74,12
36498,0.07,39,0.82,16
36499,0.05,44,0.59,12
36500,0.05,38,0.82,16
36501,0.05,39,0.47,12
36502,0.05,38,1.74,17
36503,0.06,36,3.68,15
36504,0.06,41,0.23,12
36505,0.05,39,0.22,9
36506,0.05,38,0.17,10
36507,0.05,37,0.28,10
36508,0.05,38,0.15,10
36509,0.05,43,0.26,10
36510,0.05,39,0.23,10
36511,0.05,36,0.51,9
36512,0.05,34,0.42,11
36513,0.06,39,1.52,17
36514,0.05,38,0.39,11
36515,0.05,38,3.07,15
36516,0.05,37,0.57,12
36517,0.06,45,3.01,15
36518,0.05,39,0.64,12
36519,0.05,43,3.17,15
36520,0.05,37,0.17,9
36521,0.05,42,0.58,15
36522,0.05,44,0.15,7
36523,0.05,40,0.22,9
36524,0.05,38,0.12,8
36525,0.05,37,0.4,11
36526,0.05,34,0.25,7
36527,0.05,43,0.27,8
36528,0.05,40,0.64,12
36529,0.05,44,1.82,14
36530,0.05,38,0.62,12
36531,0.05,41,0.31,10
36532,0.05,44,0.88,12
36533,0.05,44,5.91,15
36534,0.05,36,4.08,15
36535,0.05,45,0.51,12
36536,0.05,35,0.2,9
36537,0.06,40,0.41,11
36538,0.05,40,0.28,9
36539,0.05,40,0.22,8
36540,0.05,37,0.25,10
36541,0.05,35,1.04,12
36542,0.05,36,0.34,9
36543,0.05,39,0.27,8
36544,0.05,39,0.39,11
36545,0.05,37,1.56,17
36546,0.05,38,0.49,12
36547,0.05,41,4.64,15
36548,0.05,40,0.48,11
36549,0.05,39,3.59,15
36550,0.05,39,0.53,12
36551,0.05,37,3.65,15
36552,0.05,37,0.15,9
36553,0.05,40,0.48,15
36554,0.05,34,0.12,8
36555,0.05,39,0.43,11
36556,0.05,43,0.11,7
36557,0.05,39,0.26,9
36558,0.06,40,0.17,7
36559,0.05,38,0.29,8
36560,0.05,37,0.48,12
36561,0.05,40,1.7,14
36562,0.05,40,0.58,12
36563,0.05,42,4.57,15
36564,0.05,40,0.7,12
36565,0.05,43,0.28,10
36566,0.05,38,3.41,15
36567,0.05,41,0.84,12
36568,0.05,44,0.19,9
36569,0.05,42,0.47,11
36570,0.05,39,0.3,10
36571,0.05,38,0.83,12
36572,0.05,41,0.32,9
36573,0.05,39,0.2,8
36574,0.05,35,0.26,9
36575,0.05,46,0.32,8
36576,0.05,38,2.93,15
36577,0.08,42,16.59,21
36578,0.05,43,3.45,15
36579,0.05,39,17.28,17
36580,0.05,37,5.57,15
36581,0.06,40,20.89,17
36582,0.05,39,4.7,15
36583,0.05,44,26.38,17
36584,0.05,39,0.38,11
36585,0.05,40,1.93,17
36586,0.05,41,0.26,9
36587,0.05,39,0.74,12
36588,0.05,37,0.27,9
36589,0.05,39,0.81,12
36590,0.05,39,0.42,8
36591,0.05,38,2.06,10
36592,0.05,41,0.23,10
36593,0.06,42,0.48,12
36594,0.05,38,0.25,10
36595,0.05,35,0.58,12
36596,0.05,39,0.27,10
36597,0.05,39,0.78,12
36598,0.05,38,0.73,12
36599,0.05,36,0.69,12
36600,0.05,41,0.25,9
36601,0.05,37,0.4,11
36602,0.05,36,0.17,8
36603,0.05,36,0.59,10
36604,0.05,44,0.16,8
36605,0.05,43,0.62,10
36606,0.05,38,0.3,8
36607,0.05,45,0.27,8
36608,0.06,36,0.05,4
36609,0.05,36,0.07,6
36610,0.05,39,0.09,6
36611,0.05,38,0.08,6
36612,0.05,37,0.09,6
36613,0.05,34,0.09,6
36614,0.05,43,0.22,10
36615,0.06,35,0.16,8
36616,0.05,39,0.11,7
36617,0.05,47,0.16,9
36618,0.05,32,0.07,6
36619,0.05,42,0.12,7
36620,0.05,40,0.07,6
36621,0.05,42,0.13,7
36622,0.05,37,0.15,8
36623,0.05,53,0.07,6
36624,0.05,38,0.13,10
36625,0.05,37,0.11,8
36626,0.05,41,0.22,12
36627,0.05,38,0.13,8
36628,0.05,34,0.24,12
36629,0.05,36,0.15,8
36630,0.05,43,0.61,16
36631,0.05,41,0.24,9
36632,0.05,37,0.18,12
36633,0.05,41,0.22,9
36634,0.05,41,0.13,10
36635,0.05,39,0.25,9
36636,0.05,39,0.24,10
36637,0.05,43,0.39,9
36638,0.05,41,0.3,12
36639,0.05,39,0.12,8
36640,0.05,38,0.13,10
36641,0.05,38,0.23,12
36642,0.05,36,0.13,8
36643,0.05,34,0.13,8
36644,0.05,38,0.22,12
36645,0.05,36,0.25,10
36646,0.05,36,0.19,10
36647,0.05,35,0.26,9
36648,0.05,42,0.22,12
36649,0.06,40,0.55,15
36650,0.05,40,0.12,8
36651,0.05,40,0.23,9
36652,0.05,39,0.18,10
36653,0.05,38,0.27,12
36654,0.05,39,0.27,10
36655,0.05,47,0.13,8
36656,0.05,38,0.13,8
36657,0.05,42,0.23,10
36658,0.05,41,0.2,10
36659,0.05,42,0.09,6
36660,0.05,42,0.28,10
36661,0.05,42,0.28,9
36662,0.05,39,0.53,12
36663,0.05,38,0.18,8
36664,0.05,43,0.3,9
36665,0.05,40,0.44,11
36666,0.05,41,0.26,10
36667,0.05,37,0.17,8
36668,0.05,41,0.4,10
36669,0.05,39,1.02,11
36670,0.05,45,1.21,12
36671,0.05,44,0.17,8
36672,0.05,43,0.13,10
36673,0.05,42,0.22,12
36674,0.07,40,0.21,12
36675,0.05,40,0.2,10
36676,0.05,41,0.11,8
36677,0.05,36,0.13,8
36678,0.05,38,0.21,10
36679,0.05,36,0.21,9
36680,0.05,42,0.21,12
36681,0.05,39,0.78,15
36682,0.05,36,0.16,10
36683,0.05,42,0.25,12
36684,0.05,34,0.12,8
36685,0.05,40,0.23,9
36686,0.05,40,0.23,10
36687,0.05,41,0.1,8
36688,0.05,38,0.11,8
36689,0.05,35,0.18,10
36690,0.05,39,0.2,10
36691,0.05,43,0.26,9
36692,0.05,37,0.26,10
36693,0.05,41,0.07,6
36694,0.05,41,0.46,12
36695,0.05,43,0.12,8
36696,0.05,41,0.24,9
36697,0.05,41,0.34,11
36698,0.05,46,0.26,10
36699,0.05,39,0.68,11
36700,0.05,40,0.29,10
36701,0.05,44,0.16,8
36702,0.05,38,0.95,12
36703,0.05,41,0.15,8
36704,0.06,37,0.39,15
36705,0.08,43,1.36,17
36706,0.05,40,0.2,12
36707,0.05,37,0.42,14
36708,0.05,37,0.2,12
36709,0.05,41,0.49,14
36710,0.05,38,0.23,10
36711,0.05,40,0.6,11
36712,0.08,42,0.7,18
36713,0.1,42,3.46,20
36714,0.05,36,0.46,14
36715,0.07,41,0.44,14
36716,0.05,44,0.36,14
36717,0.05,41,0.4,14
36718,0.05,38,0.57,12
36719,0.05,41,0.45,12
36720,0.05,40,0.25,10
36721,0.05,35,0.62,12
36722,0.05,39,0.21,10
36723,0.05,41,0.18,8
36724,0.06,39,0.33,10
36725,0.05,43,0.16,8
36726,0.05,41,0.43,12
36727,0.05,37,0.22,8
36728,0.05,42,1.16,13
36729,0.05,41,1.75,14
36730,0.05,41,0.72,12
36731,0.05,42,0.25,10
36732,0.05,41,0.83,12
36733,0.06,41,0.38,10
36734,0.05,44,0.9,12
36735,0.05,41,0.74,10
36736,0.05,38,0.08,6
36737,0.06,39,0.13,8
36738,0.05,39,0.11,8
36739,0.05,42,0.15,8
36740,0.05,43,0.11,8
36741,0.05,41,0.15,8
36742,0.05,40,0.21,10
36743,0.05,40,0.44,10
36744,0.05,42,0.06,4
36745,0.05,37,0.08,6
36746,0.05,37,0.09,6
36747,0.05,46,0.08,6
36748,0.05,36,0.09,6
36749,0.05,42,0.08,6
36750,0.05,46,0.18,7
36751,0.05,43,0.07,4
36752,0.05,41,0.16,10
36753,0.05,38,0.15,8
36754,0.05,36,0.26,12
36755,0.05,38,0.3,9
36756,0.05,42,0.23,12
36757,0.06,36,0.24,9
36758,0.06,39,0.73,16
36759,0.05,37,0.94,11
36760,0.05,37,0.15,8
36761,0.05,39,0.15,8
36762,0.05,41,0.38,10
36763,0.05,40,0.22,8
36764,0.05,39,0.24,10
36765,0.05,36,0.21,8
36766,0.05,39,0.88,12
36767,0.05,43,0.16,8
36768,0.05,38,0.12,8
36769,0.05,36,0.2,10
36770,0.05,45,0.12,8
36771,0.05,35,0.21,9
36772,0.05,41,0.22,10
36773,0.05,37,0.3,10
36774,0.06,40,0.24,10
36775,0.05,44,0.4,10
36776,0.05,41,0.08,6
36777,0.05,38,0.16,8
36778,0.05,39,0.08,6
36779,0.05,43,0.21,7
36780,0.05,41,0.16,8
36781,0.05,34,0.17,8
36782,0.05,41,0.29,7
36783,0.05,41,0.1,6
36784,0.05,40,0.14,8
36785,0.05,42,0.26,10
36786,0.05,40,0.22,10
36787,0.05,37,0.17,8
36788,0.05,33,0.22,10
36789,0.05,43,0.29,10
36790,0.05,45,1.41,14
36791,0.05,39,0.51,10
36792,0.05,38,0.18,8
36793,0.06,43,0.22,9
36794,0.05,43,0.16,8
36795,0.05,44,0.09,6
36796,0.05,41,0.4,9
36797,0.05,42,0.63,10
36798,0.05,41,0.65,9
36799,0.05,46,0.12,6
36800,0.05,38,0.12,8
36801,0.05,40,0.19,10
36802,0.05,39,0.21,10
36803,0.05,35,0.22,10
36804,0.05,39,0.12,8
36805,0.05,34,0.23,9
36806,0.05,42,0.23,10
36807,0.05,39,0.45,10
36808,0.05,38,0.09,6
36809,0.05,40,0.16,8
36810,0.05,36,0.16,8
36811,0.05,35,0.16,8
36812,0.05,35,0.08,6
36813,0.05,41,0.19,7
36814,0.05,43,0.26,7
36815,0.05,45,0.08,6
36816,0.05,35,0.14,8
36817,0.05,42,0.23,10
36818,0.05,39,0.27,10
36819,0.05,39,0.43,10
36820,0.05,38,0.29,10
36821,0.05,37,0.2,8
36822,0.06,39,1.58,14
36823,0.05,43,0.56,10
36824,0.05,37,0.15,8
36825,0.05,35,0.23,9
36826,0.05,38,0.41,9
36827,0.05,39,0.6,10
36828,0.05,42,0.19,8
36829,0.06,46,0.09,6
36830,0.05,45,0.39,9
36831,0.05,43,0.09,6
36832,0.05,40,0.25,10
36833,0.05,40,0.46,12
36834,0.05,42,0.19,10
36835,0.05,38,0.93,12
36836,0.05,36,0.27,10
36837,0.06,46,0.72,12
36838,0.05,37,0.61,12
36839,0.05,40,0.89,12
36840,0.05,43,0.26,9
36841,0.05,36,0.46,11
36842,0.05,44,0.18,8
36843,0.05,43,0.55,10
36844,0.05,42,0.18,8
36845,0.05,42,0.66,10
36846,0.05,36,0.25,8
36847,0.05,43,0.3,8
36848,0.05,39,0.09,6
36849,0.05,37,0.1,8
36850,0.05,36,0.16,8
36851,0.05,38,0.15,8
36852,0.05,37,0.13,8
36853,0.06,42,0.17,8
36854,0.05,43,0.21,10
36855,0.05,44,0.67,10
36856,0.05,36,0.09,6
36857,0.05,39,0.16,8
36858,0.05,37,0.24,8
36859,0.05,47,0.41,8
36860,0.05,39,0.39,8
36861,0.05,44,0.29,8
36862,0.05,49,1.69,9
36863,0.05,56,0.1,6
36864,0.05,38,0.12,11
36865,0.05,42,0.22,16
36866,0.06,39,0.32,17
36867,0.05,36,0.29,15
36868,0.06,41,0.32,17
36869,0.05,36,0.27,15
36870,0.05,36,1.07,22
36871,0.06,44,0.8,17
36872,0.05,40,0.24,16
36873,0.08,43,0.45,20
36874,0.05,42,0.34,15
36875,0.06,40,0.64,16
36876,0.05,39,0.33,15
36877,0.05,40,0.42,16
36878,0.07,41,0.52,17
36879,0.05,39,0.17,12
36880,0.05,35,0.12,10
36881,0.05,31,0.14,11
36882,0.05,40,0.25,16
36883,0.06,37,0.2,12
36884,0.06,40,0.27,16
36885,0.06,38,0.19,12
36886,0.08,42,0.61,21
36887,0.05,38,0.76,16
36888,0.06,40,0.26,15
36889,0.05,39,0.56,16
36890,0.05,39,0.21,12
36891,0.05,40,0.53,15
36892,0.06,42,0.19,12
36893,0.05,39,0.69,15
36894,0.05,46,0.59,15
36895,0.05,37,0.16,10
36896,0.05,40,0.28,17
36897,0.05,39,0.86,22
36898,0.06,40,0.38,15
36899,0.05,39,0.5,17
36900,0.07,42,0.92,23
36901,0.07,40,1.32,21
36902,0.06,39,0.65,21
36903,0.06,41,0.52,17
36904,0.08,42,0.96,22
36905,0.12,41,2.14,26
36906,0.06,43,0.56,17
36907,0.07,43,1.65,20
36908,0.06,40,0.9,21
36909,0.08,41,1.48,22
36910,0.07,43,0.5,17
36911,0.07,39,0.26,15
36912,0.05,36,0.2,12
36913,0.06,39,0.56,15
36914,0.05,37,0.22,12
36915,0.06,39,0.13,10
36916,0.07,39,0.49,18
36917,0.06,39,0.79,16
36918,0.06,38,0.88,18
36919,0.05,34,0.25,12
36920,0.08,40,0.68,17
36921,0.06,43,1.97,20
36922,0.05,40,0.63,15
36923,0.05,40,0.19,12
36924,0.05,34,0.85,16
36925,0.08,44,1.61,17
36926,0.06,43,0.82,16
36927,0.05,39,0.2,10
36928,0.05,36,0.36,17
36929,0.09,42,1.05,22
36930,0.06,40,0.83,23
36931,0.11,44,1.03,21
36932,0.05,34,0.23,15
36933,0.05,40,0.51,17
36934,0.06,38,1.02,21
36935,0.07,44,0.65,17
36936,0.13,44,0.97,22
36937,0.14,42,2.34,26
36938,0.08,43,1.14,21
36939,0.1,44,2.06,22
36940,0.08,43,0.45,17
36941,0.06,42,2.52,20
36942,0.05,39,0.56,17
36943,0.06,43,0.27,15
36944,0.05,39,0.18,12
36945,0.05,40,0.45,15
36946,0.06,40,0.44,18
36947,0.06,40,0.89,16
36948,0.05,38,0.19,12
36949,0.05,36,0.13,10
36950,0.07,42,0.67,18
36951,0.05,42,0.19,12
36952,0.06,42,0.47,17
36953,0.06,39,1.67,20
36954,0.06,41,0.83,16
36955,0.05,39,1.79,17
36956,0.05,38,0.56,15
36957,0.05,38,0.25,12
36958,0.06,42,0.98,16
36959,0.05,38,0.18,10
36960,0.09,39,1.13,22
36961,0.16,43,3.03,27
36962,0.08,41,1.3,21
36963,0.14,41,1.63,22
36964,0.05,38,1.53,21
36965,0.06,39,2.09,22
36966,0.05,39,0.54,17
36967,0.05,42,1.77,20
36968,0.13,42,2.64,27
36969,0.2,45,4.95,31
36970,0.09,40,4.02,22
36971,0.08,43,9.43,26
36972,0.09,42,2.06,22
36973,0.12,42,8.72,26
36974,0.05,40,1.64,20
36975,0.07,39,0.97,18
36976,0.05,38,0.56,15
36977,0.06,42,1.78,17
36978,0.05,40,0.64,16
36979,0.05,37,0.21,12
36980,0.05,41,0.71,16
36981,0.05,38,0.19,12
36982,0.06,39,0.77,16
36983,0.05,35,0.24,10
36984,0.07,42,1.62,20
36985,0.07,41,5.06,22
36986,0.06,40,1.35,17
36987,0.05,42,0.52,15
36988,0.08,40,1.32,17
36989,0.06,45,0.58,15
36990,0.06,43,1.96,17
36991,0.05,41,0.22,12
36992,0.05,38,0.12,10
36993,0.05,40,0.25,15
36994,0.05,37,0.26,16
36995,0.06,39,0.24,12
36996,0.06,41,0.32,16
36997,0.05,36,0.22,12
36998,0.06,42,1.09,21
36999,0.05,38,0.51,15
37000,0.07,41,0.17,11
37001,0.05,38,0.78,16
37002,0.05,37,0.19,12
37003,0.05,38,0.56,15
37004,0.07,44,0.22,12
37005,0.05,38,0.53,15
37006,0.05,41,0.71,16
37007,0.05,35,0.15,10
37008,0.05,38,0.08,6
37009,0.05,39,0.19,10
37010,0.05,41,0.24,12
37011,0.05,39,0.19,10
37012,0.05,42,0.2,12
37013,0.05,35,0.17,10
37014,0.06,40,1.01,17
37015,0.05,41,0.46,12
37016,0.05,38,0.18,10
37017,0.05,38,0.37,11
37018,0.05,43,0.22,10
37019,0.05,42,0.35,11
37020,0.05,38,0.22,10
37021,0.05,42,0.31,11
37022,0.05,41,0.57,12
37023,0.06,38,0.15,8
37024,0.05,38,0.19,12
37025,0.06,43,0.48,17
37026,0.05,37,0.25,12
37027,0.05,39,0.49,15
37028,0.06,41,0.45,18
37029,0.05,42,0.69,16
37030,0.06,40,0.44,18
37031,0.06,40,0.81,16
37032,0.05,37,0.45,15
37033,0.06,40,1.77,20
37034,0.06,38,0.12,10
37035,0.05,41,0.25,12
37036,0.05,43,0.81,16
37037,0.05,38,1.82,17
37038,0.05,37,0.25,12
37039,0.06,40,0.2,10
37040,0.05,36,0.17,9
37041,0.05,39,0.37,11
37042,0.05,40,0.17,10
37043,0.05,38,0.11,8
37044,0.05,39,0.52,15
37045,0.05,39,0.46,12
37046,0.05,39,0.81,16
37047,0.05,32,0.22,10
37048,0.05,42,0.3,11
37049,0.06,40,2.87,15
37050,0.05,33,0.11,8
37051,0.05,38,0.13,8
37052,0.05,43,0.53,12
37053,0.05,41,3.43,15
37054,0.05,39,0.24,10
37055,0.05,37,0.18,9
37056,0.05,41,0.18,12
37057,0.05,39,0.5,17
37058,0.07,44,0.48,18
37059,0.05,41,1.23,16
37060,0.05,39,0.21,12
37061,0.05,38,0.6,15
37062,0.08,43,0.7,18
37063,0.05,37,0.84,16
37064,0.06,39,0.43,15
37065,0.08,41,1.77,20
37066,0.06,38,1.01,16
37067,0.05,43,1.91,17
37068,0.05,42,0.13,10
37069,0.05,39,0.19,12
37070,0.05,39,0.19,12
37071,0.05,41,0.22,10
37072,0.05,36,0.18,9
37073,0.05,35,0.29,11
37074,0.05,35,0.67,15
37075,0.05,44,0.44,12
37076,0.05,39,0.19,10
37077,0.05,35,0.13,8
37078,0.05,40,0.72,16
37079,0.05,43,0.18,10
37080,0.05,38,0.34,11
37081,0.05,38,3.21,15
37082,0.05,36,0.63,12
37083,0.07,44,2.7,15
37084,0.05,38,0.11,8
37085,0.05,36,0.12,8
37086,0.05,42,0.2,10
37087,0.05,46,0.18,9
37088,0.06,35,0.73,15
37089,0.07,43,1.76,20
37090,0.07,40,0.84,16
37091,0.06,44,1.46,17
37092,0.05,43,0.82,16
37093,0.05,39,1.71,17
37094,0.06,44,0.86,16
37095,0.06,43,2.16,17
37096,0.05,38,1.66,17
37097,0.09,44,5.71,22
37098,0.05,38,0.22,12
37099,0.05,39,0.48,15
37100,0.05,42,0.24,12
37101,0.05,33,0.65,15
37102,0.05,42,0.16,10
37103,0.05,44,0.28,12
37104,0.05,34,0.12,8
37105,0.05,38,0.17,9
37106,0.05,37,0.18,10
37107,0.05,40,0.11,8
37108,0.05,37,0.19,10
37109,0.05,42,0.12,8
37110,0.05,42,0.54,12
37111,0.05,42,0.23,10
37112,0.05,37,0.16,9
37113,0.05,35,0.43,11
37114,0.05,41,0.12,8
37115,0.05,40,0.23,9
37116,0.05,37,0.11,8
37117,0.05,35,0.24,9
37118,0.06,37,0.22,10
37119,0.05,48,0.12,8
37120,0.05,39,0.12,10
37121,0.05,37,0.15,11
37122,0.06,36,0.23,16
37123,0.05,39,0.2,12
37124,0.05,41,0.22,16
37125,0.06,38,0.2,12
37126,0.06,41,1.02,21
37127,0.05,40,0.83,16
37128,0.06,39,0.3,15
37129,0.05,39,0.68,16
37130,0.06,42,0.23,12
37131,0.05,39,0.44,15
37132,0.05,40,0.28,12
37133,0.05,39,0.58,15
37134,0.05,36,0.86,15
37135,0.05,36,0.14,10
37136,0.05,37,0.18,12
37137,0.05,36,0.08,6
37138,0.05,40,0.49,18
37139,0.06,42,0.13,10
37140,0.06,43,0.54,18
37141,0.05,43,0.13,10
37142,0.09,40,1.96,23
37143,0.05,37,0.2,12
37144,0.06,37,0.58,17
37145,0.07,41,0.19,12
37146,0.07,39,0.71,15
37147,0.05,39,0.15,10
37148,0.06,41,0.91,15
37149,0.06,39,0.17,10
37150,0.07,42,1.67,17
37151,0.05,36,0.16,8
37152,0.05,39,0.28,15
37153,0.07,40,0.54,17
37154,0.05,39,0.26,12
37155,0.05,44,0.53,15
37156,0.08,41,0.78,21
37157,0.09,43,0.53,17
37158,0.05,38,0.88,18
37159,0.05,39,0.81,16
37160,0.1,43,1.23,21
37161,0.07,37,2.03,22
37162,0.05,41,0.8,16
37163,0.05,39,1.85,17
37164,0.09,40,1.01,17
37165,0.06,41,1.7,20
37166,0.06,42,0.7,16
37167,0.06,42,0.25,12
37168,0.05,39,0.29,12
37169,0.05,39,0.13,10
37170,0.05,42,0.59,15
37171,0.05,41,0.12,8
37172,0.05,39,0.83,18
37173,0.06,40,0.22,12
37174,0.06,38,1.89,21
37175,0.05,40,0.19,10
37176,0.06,43,0.59,17
37177,0.05,39,0.28,15
37178,0.06,41,0.87,16
37179,0.05,38,0.22,10
37180,0.05,36,1.16,16
37181,0.05,40,0.29,12
37182,0.06,37,1.98,17
37183,0.05,40,0.27,10
37184,0.05,35,0.32,15
37185,0.08,43,0.43,17
37186,0.09,42,1.02,21
37187,0.05,40,0.46,17
37188,0.05,38,0.21,12
37189,0.05,38,0.63,15
37190,0.06,40,0.53,18
37191,0.05,35,0.85,16
37192,0.05,39,0.98,21
37193,0.09,40,1.77,22
37194,0.08,43,0.88,17
37195,0.09,38,1.86,20
37196,0.05,42,0.96,16
37197,0.07,41,1.66,17
37198,0.06,44,0.94,16
37199,0.05,37,0.26,12
37200,0.05,35,0.2,12
37201,0.05,39,0.12,10
37202,0.06,40,0.81,18
37203,0.05,40,0.19,12
37204,0.05,38,0.72,15
37205,0.05,45,0.1,8
37206,0.05,40,1.66,21
37207,0.05,37,0.15,10
37208,0.07,42,0.48,17
37209,0.05,35,0.35,15
37210,0.05,38,1.24,16
37211,0.06,42,0.43,12
37212,0.05,40,0.88,16
37213,0.05,39,0.17,10
37214,0.08,44,1.58,17
37215,0.05,40,0.18,10
37216,0.07,41,1.18,21
37217,0.08,43,2.67,22
37218,0.05,37,0.44,17
37219,0.07,38,1.67,20
37220,0.06,39,0.49,17
37221,0.07,41,1.77,20
37222,0.05,41,0.73,16
37223,0.09,46,1.62,17
37224,0.14,42,4.41,26
37225,0.15,41,5.61,27
37226,0.09,42,3.12,21
37227,0.1,43,7.52,22
37228,0.08,42,3.33,21
37229,0.07,41,5.46,22
37230,0.06,38,2.37,18
37231,0.05,40,0.88,16
37232,0.05,40,1.46,16
37233,0.05,38,0.19,12
37234,0.06,39,0.79,16
37235,0.05,42,0.19,10
37236,0.05,41,0.94,16
37237,0.05,35,0.23,10
37238,0.06,42,2.55,18
37239,0.05,41,0.27,10
37240,0.06,38,4.59,21
37241,0.07,43,0.79,18
37242,0.06,40,2.19,18
37243,0.05,38,0.39,14
37244,0.08,45,3.06,18
37245,0.05,40,0.43,14
37246,0.05,43,3.37,18
37247,0.05,40,0.67,12
37248,0.05,35,0.07,6
37249,0.05,37,0.19,9
37250,0.05,36,0.22,12
37251,0.05,38,0.19,10
37252,0.05,36,0.27,12
37253,0.05,38,0.18,10
37254,0.08,41,0.6,17
37255,0.05,40,0.54,12
37256,0.05,37,0.16,9
37257,0.06,39,0.31,11
37258,0.05,34,0.2,10
37259,0.05,39,0.33,11
37260,0.05,37,0.25,10
37261,0.05,39,0.74,11
37262,0.05,39,0.52,12
37263,0.05,39,0.15,8
37264,0.05,35,0.18,10
37265,0.05,37,0.09,6
37266,0.05,40,0.89,16
37267,0.05,39,0.14,8
37268,0.06,43,0.8,16
37269,0.05,40,0.1,8
37270,0.06,40,3.67,21
37271,0.05,34,0.22,9
37272,0.05,36,0.43,11
37273,0.05,39,0.14,8
37274,0.06,40,0.62,12
37275,0.05,37,0.16,8
37276,0.05,37,0.54,12
37277,0.05,41,0.13,8
37278,0.06,45,3.54,15
37279,0.05,37,0.15,8
37280,0.05,37,0.21,9
37281,0.05,37,0.4,11
37282,0.05,37,0.2,10
37283,0.05,37,0.35,11
37284,0.05,37,0.44,15
37285,0.06,37,0.44,12
37286,0.06,38,1,16
37287,0.07,42,0.52,12
37288,0.05,35,0.44,11
37289,0.05,38,1.6,14
37290,0.05,36,0.12,8
37291,0.05,33,0.19,10
37292,0.05,39,0.56,12
37293,0.05,39,1.37,14
37294,0.05,38,0.2,10
37295,0.05,42,0.27,9
37296,0.05,36,0.22,10
37297,0.05,41,0.12,8
37298,0.05,38,0.48,12
37299,0.05,37,0.15,8
37300,0.05,42,0.94,16
37301,0.05,39,0.18,10
37302,0.06,42,2.54,18
37303,0.05,45,0.24,10
37304,0.05,39,0.56,12
37305,0.05,37,0.23,10
37306,0.05,40,0.21,10
37307,0.05,37,0.07,6
37308,0.05,33,0.58,12
37309,0.05,38,0.33,10
37310,0.05,41,0.62,12
37311,0.05,38,0.16,8
37312,0.05,33,0.18,9
37313,0.05,40,0.46,11
37314,0.05,41,0.88,15
37315,0.05,41,0.76,12
37316,0.05,35,0.21,10
37317,0.05,37,0.49,11
37318,0.06,42,1.06,16
37319,0.05,42,0.48,12
37320,0.05,34,0.57,11
37321,0.05,39,2.12,14
37322,0.05,42,0.53,12
37323,0.05,44,1.62,14
37324,0.05,42,0.12,8
37325,0.05,42,0.18,10
37326,0.05,39,0.18,10
37327,0.05,39,0.27,9
37328,0.05,37,0.27,10
37329,0.05,43,0.12,8
37330,0.06,45,0.94,16
37331,0.05,41,0.19,10
37332,0.05,41,0.56,12
37333,0.05,38,0.15,8
37334,0.06,42,2.74,18
37335,0.05,46,0.24,10
37336,0.05,44,0.66,12
37337,0.05,40,0.24,10
37338,0.06,40,0.72,12
37339,0.06,43,0.24,10
37340,0.05,40,0.22,10
37341,0.05,36,0.08,6
37342,0.05,46,0.44,12
37343,0.05,41,0.17,8
37344,0.05,38,0.33,11
37345,0.05,42,1.86,14
37346,0.05,40,0.51,12
37347,0.05,38,5.56,15
37348,0.05,36,0.39,12
37349,0.06,39,3.31,15
37350,0.05,37,0.58,12
37351,0.05,36,3.43,15
37352,0.05,41,3.54,15
37353,0.05,42,5.07,16
37354,0.05,42,0.2,9
37355,0.05,39,0.42,11
37356,0.05,38,0.21,9
37357,0.06,40,0.43,11
37358,0.05,36,0.21,10
37359,0.05,37,1.07,11
37360,0.05,36,0.13,8
37361,0.05,36,0.07,6
37362,0.05,38,0.19,10
37363,0.05,40,0.17,8
37364,0.05,35,0.25,10
37365,0.05,37,0.15,8
37366,0.05,44,0.57,12
37367,0.05,39,0.48,9
37368,0.05,38,0.19,9
37369,0.05,37,0.24,9
37370,0.05,40,0.26,10
37371,0.05,47,0.16,8
37372,0.05,38,0.3,10
37373,0.05,41,0.14,8
37374,0.05,41,0.82,12
37375,0.05,48,0.16,8
37376,0.07,38,0.33,17
37377,0.11,42,0.87,22
37378,0.06,38,0.31,15
37379,0.05,36,0.46,17
37380,0.05,41,0.84,23
37381,0.06,40,1.09,21
37382,0.07,40,0.64,21
37383,0.05,39,0.58,17
37384,0.1,42,0.89,22
37385,0.12,48,2.13,26
37386,0.05,38,0.42,17
37387,0.07,45,1.71,20
37388,0.08,40,1.01,21
37389,0.09,43,2.11,22
37390,0.05,43,0.55,17
37391,0.05,37,0.29,15
37392,0.05,39,0.27,15
37393,0.06,39,0.43,17
37394,0.05,38,0.24,12
37395,0.06,39,0.54,15
37396,0.07,42,1.08,21
37397,0.06,41,0.74,17
37398,0.07,38,0.53,18
37399,0.05,41,0.96,16
